date,product_code,product,variant,total_quantity_sold,gross_price_per_item,gross_price_total
"2020-10-01 00:00:00",A5220110408,"AQ BZ Gen Z","Premium Misty Green",65,533.0397000000,34647.5805000000
"2020-10-01 00:00:00",A5318110103,"AQ Gamer 1","Standard Black",35,584.9722000000,20474.0270000000
"2020-10-01 00:00:00",A5318110104,"AQ Gamer 1","Plus Firey Red",35,586.3824000000,20523.3840000000
"2020-10-01 00:00:00",A5318110105,"AQ Gamer 1","Plus Cool Blue",31,551.3303000000,17091.2393000000
"2020-10-01 00:00:00",A5318110106,"AQ Gamer 1","Plus Black",38,565.8747000000,21503.2386000000
"2020-10-01 00:00:00",A5318110107,"AQ Gamer 1","Premium Black",28,571.6489000000,16006.1692000000
"2020-10-01 00:00:00",A5318110108,"AQ Gamer 1","Premium Misty Green",47,579.6609000000,27244.0623000000
"2020-10-01 00:00:00",A5419110201,"AQ Gamer 2","Standard Firey Red",45,585.0003000000,26325.0135000000
"2020-10-01 00:00:00",A5419110202,"AQ Gamer 2","Standard Cool Blue",37,567.9271000000,21013.3027000000
"2020-10-01 00:00:00",A5419110203,"AQ Gamer 2","Standard Black",15,595.5711000000,8933.5665000000
"2020-10-01 00:00:00",A5419110204,"AQ Gamer 2","Plus Firey Red",42,602.9200000000,25322.6400000000
"2020-10-01 00:00:00",A5419110205,"AQ Gamer 2","Plus Cool Blue",33,570.7578000000,18835.0074000000
"2020-10-01 00:00:00",A5419110206,"AQ Gamer 2","Plus Black",19,601.6398000000,11431.1562000000
"2020-10-01 00:00:00",A5419110207,"AQ Gamer 2","Premium Black",23,599.2302000000,13782.2946000000
"2020-10-01 00:00:00",A5419110208,"AQ Gamer 2","Premium Misty Green",32,608.4070000000,19469.0240000000
"2020-10-01 00:00:00",A5519110301,"AQ Gamer 3","Standard Firey Red",39,589.7411000000,22999.9029000000
"2020-10-01 00:00:00",A5519110302,"AQ Gamer 3","Standard Cool Blue",29,605.8642000000,17570.0618000000
"2020-10-01 00:00:00",A5519110303,"AQ Gamer 3","Standard Black",31,604.2721000000,18732.4351000000
"2020-10-01 00:00:00",A5519110304,"AQ Gamer 3","Plus Firey Red",48,597.7704000000,28692.9792000000
"2020-10-01 00:00:00",A5520110305,"AQ Gamer 3","Plus Cool Blue",34,632.4885000000,21504.6090000000
"2020-10-01 00:00:00",A5520110306,"AQ Gamer 3","Plus Black",44,639.6816000000,28145.9904000000
"2020-10-01 00:00:00",A5520110307,"AQ Gamer 3","Premium Black",19,609.7926000000,11586.0594000000
"2020-10-01 00:00:00",A5520110308,"AQ Gamer 3","Premium Misty Green",37,590.1159000000,21834.2883000000
"2020-10-01 00:00:00",A5620110401,"AQ Smash 1","Standard Firey Red",21,642.0698000000,13483.4658000000
"2020-10-01 00:00:00",A5620110402,"AQ Smash 1","Standard Cool Blue",26,593.8297000000,15439.5722000000
"2020-10-01 00:00:00",A5621110403,"AQ Smash 1","Standard Black",43,631.1855000000,27140.9765000000
"2020-10-01 00:00:00",A5621110404,"AQ Smash 1","Plus Firey Red",49,639.9614000000,31358.1086000000
"2020-10-01 00:00:00",A5621110405,"AQ Smash 1","Plus Cool Blue",36,601.8173000000,21665.4228000000
"2020-10-01 00:00:00",A5621110406,"AQ Smash 1","Plus Black",33,644.3777000000,21264.4641000000
"2020-10-01 00:00:00",A5621110407,"AQ Smash 1","Premium Black",48,655.7782000000,31477.3536000000
"2020-10-01 00:00:00",A5621110408,"AQ Smash 1","Premium Misty Green",33,657.2525000000,21689.3325000000
"2020-10-01 00:00:00",A5721110501,"AQ Smash 2","Standard Firey Red",36,649.6929000000,23388.9444000000
"2020-10-01 00:00:00",A5721110502,"AQ Smash 2","Standard Cool Blue",39,627.9938000000,24491.7582000000
"2020-10-01 00:00:00",A5721110503,"AQ Smash 2","Standard Black",48,678.3035000000,32558.5680000000
"2020-10-01 00:00:00",A5721110504,"AQ Smash 2","Plus Firey Red",28,655.8348000000,18363.3744000000
"2020-10-01 00:00:00",A5721110505,"AQ Smash 2","Plus Cool Blue",36,674.4272000000,24279.3792000000
"2020-10-01 00:00:00",A5721110506,"AQ Smash 2","Plus Black",32,720.5460000000,23057.4720000000
"2020-10-01 00:00:00",A5820110101,"AQ BZ Allin1","Standard 1",67,681.3022000000,45647.2474000000
"2020-10-01 00:00:00",A5820110102,"AQ BZ Allin1","Standard 2",70,697.5541000000,48828.7870000000
"2020-10-01 00:00:00",A5820110103,"AQ BZ Allin1","Standard 3",63,735.1465000000,46314.2295000000
"2020-10-01 00:00:00",A5820110104,"AQ BZ Allin1","Plus 1",46,690.4971000000,31762.8666000000
"2020-10-01 00:00:00",A5820110105,"AQ BZ Allin1","Plus 2",81,709.3926000000,57460.8006000000
"2020-10-01 00:00:00",A5820110106,"AQ BZ Allin1","Plus 3",43,692.5242000000,29778.5406000000
"2020-10-01 00:00:00",A5820110107,"AQ BZ Allin1","Premium 1",51,737.6775000000,37621.5525000000
"2020-10-01 00:00:00",A5821110108,"AQ BZ Allin1","Premium 2",73,746.7388000000,54511.9324000000
"2020-10-01 00:00:00",A6018110101,"AQ Home Allin1","Standard 1",15,800.4577000000,12006.8655000000
"2020-10-01 00:00:00",A6018110102,"AQ Home Allin1","Standard 2",5,764.0542000000,3820.2710000000
"2020-10-01 00:00:00",A6018110103,"AQ Home Allin1","Standard 3",10,770.9789000000,7709.7890000000
"2020-10-01 00:00:00",A6018110104,"AQ Home Allin1","Plus 1",17,749.0987000000,12734.6779000000
"2020-10-01 00:00:00",A6018110105,"AQ Home Allin1","Plus 2",12,766.6472000000,9199.7664000000
"2020-10-01 00:00:00",A6018110106,"AQ Home Allin1","Plus 3",10,787.5874000000,7875.8740000000
"2020-10-01 00:00:00",A6019110107,"AQ Home Allin1","Premium 1",15,785.9918000000,11789.8770000000
"2020-10-01 00:00:00",A6019110108,"AQ Home Allin1","Premium 2",11,796.6606000000,8763.2666000000
"2020-10-01 00:00:00",A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",14,824.0889000000,11537.2446000000
"2020-10-01 00:00:00",A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",10,790.1040000000,7901.0400000000
"2020-10-01 00:00:00",A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",14,769.5635000000,10773.8890000000
"2020-10-01 00:00:00",A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",11,807.2638000000,8879.9018000000
"2020-10-01 00:00:00",A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",12,834.9812000000,10019.7744000000
"2020-10-01 00:00:00",A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",16,810.6034000000,12969.6544000000
"2020-10-01 00:00:00",A6218160101,"AQ Digit SSD",Standard,2087,13.5941000000,28370.8867000000
"2020-10-01 00:00:00",A6218160102,"AQ Digit SSD",Plus,2454,15.2481000000,37418.8374000000
"2020-10-01 00:00:00",A6219160103,"AQ Digit SSD",Premium,1548,16.3003000000,25232.8644000000
"2020-10-01 00:00:00",A6319160201,"AQ Neuer SSD",Standard,2292,17.3590000000,39786.8280000000
"2020-10-01 00:00:00",A6319160202,"AQ Neuer SSD",Plus,1002,18.5733000000,18610.4466000000
"2020-10-01 00:00:00",A6319160203,"AQ Neuer SSD",Premium,481,19.3433000000,9304.1273000000
"2020-10-01 00:00:00",A6419160301,"AQ Clx1",Standard,1475,17.8043000000,26261.3425000000
"2020-10-01 00:00:00",A6419160302,"AQ Clx1",Plus,1774,19.6723000000,34898.6602000000
"2020-10-01 00:00:00",A6419160303,"AQ Clx1",Premium,1313,19.3342000000,25385.8046000000
"2020-10-01 00:00:00",A6519160401,"AQ Clx2",Standard,1255,20.2889000000,25462.5695000000
"2020-10-01 00:00:00",A6520160402,"AQ Clx2",Plus,1650,20.1650000000,33272.2500000000
"2020-10-01 00:00:00",A6520160403,"AQ Clx2",Premium,1876,21.2830000000,39926.9080000000
"2020-10-01 00:00:00",A6620160501,"AQ Clx3",Standard,2608,22.8530000000,59600.6240000000
"2020-10-01 00:00:00",A6720160103,"AQ Pen Drive 2 IN 1",Premium,3037,4.4411000000,13487.6207000000
"2020-10-01 00:00:00",A6818160201,"AQ Pen Drive DRC",Standard,2215,2.9990000000,6642.7850000000
"2020-10-01 00:00:00",A6818160202,"AQ Pen Drive DRC",Plus,4304,3.8531000000,16583.7424000000
"2020-10-01 00:00:00",A6819160203,"AQ Pen Drive DRC",Premium,4759,5.0984000000,24263.2856000000
"2020-10-01 00:00:00",A7118160101,"AQ Wi Power Dx1",Standard,2104,29.6712000000,62428.2048000000
"2020-10-01 00:00:00",A7119160102,"AQ Wi Power Dx1",Plus,1322,29.9264000000,39562.7008000000
"2020-10-01 00:00:00",A7119160103,"AQ Wi Power Dx1",Premium,643,28.7736000000,18501.4248000000
"2020-10-01 00:00:00",A7219160201,"AQ Wi Power Dx2",Standard,853,32.9575000000,28112.7475000000
"2020-10-01 00:00:00",A7220160202,"AQ Wi Power Dx2",Plus,830,35.2053000000,29220.3990000000
"2020-10-01 00:00:00",A7220160203,"AQ Wi Power Dx2",Premium,1245,37.4784000000,46660.6080000000
"2020-10-01 00:00:00",A7321160301,"AQ Wi Power Dx3",Standard,654,40.7954000000,26680.1916000000
"2020-10-01 00:00:00",A7321160302,"AQ Wi Power Dx3",Plus,970,43.9446000000,42626.2620000000
"2020-10-01 00:00:00",A7321160303,"AQ Wi Power Dx3",Premium,1040,42.8483000000,44562.2320000000
"2020-11-01 00:00:00",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,849,19.0573000000,16179.6477000000
"2020-11-01 00:00:00",A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,511,21.4565000000,10964.2715000000
"2020-11-01 00:00:00",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,500,21.7795000000,10889.7500000000
"2020-11-01 00:00:00",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",663,22.9729000000,15231.0327000000
"2020-11-01 00:00:00",A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,933,23.6987000000,22110.8871000000
"2020-11-01 00:00:00",A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,362,24.7312000000,8952.6944000000
"2020-11-01 00:00:00",A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,697,23.6154000000,16459.9338000000
"2020-11-01 00:00:00",A0320150301,"AQ Zion Saga",Standard,378,23.7223000000,8967.0294000000
"2020-11-01 00:00:00",A0321150302,"AQ Zion Saga",Plus,250,27.1027000000,6775.6750000000
"2020-11-01 00:00:00",A0321150303,"AQ Zion Saga",Premium,384,28.0059000000,10754.2656000000
"2020-11-01 00:00:00",A0418150103,"AQ Mforce Gen X","Standard 3",684,19.5235000000,13354.0740000000
"2020-11-01 00:00:00",A0418150104,"AQ Mforce Gen X","Plus 1",525,19.9239000000,10460.0475000000
"2020-11-01 00:00:00",A0418150105,"AQ Mforce Gen X","Plus 2",750,20.0766000000,15057.4500000000
"2020-11-01 00:00:00",A0418150106,"AQ Mforce Gen X","Plus 3",641,19.9365000000,12779.2965000000
"2020-11-01 00:00:00",A0519150201,"AQ Mforce Gen Y","Standard 1",471,22.3984000000,10549.6464000000
"2020-11-01 00:00:00",A0519150202,"AQ Mforce Gen Y","Standard 2",634,24.9298000000,15805.4932000000
"2020-11-01 00:00:00",A0519150203,"AQ Mforce Gen Y","Standard 3",314,26.5871000000,8348.3494000000
"2020-11-01 00:00:00",A0519150204,"AQ Mforce Gen Y","Plus 1",505,26.1081000000,13184.5905000000
"2020-11-01 00:00:00",A0519150205,"AQ Mforce Gen Y","Plus 2",697,29.7008000000,20701.4576000000
"2020-11-01 00:00:00",A0519150206,"AQ Mforce Gen Y","Plus 3",753,31.2439000000,23526.6567000000
"2020-11-01 00:00:00",A0519150207,"AQ Mforce Gen Y","Premium 1",670,32.4427000000,21736.6090000000
"2020-11-01 00:00:00",A0519150208,"AQ Mforce Gen Y","Premium 2",425,30.5816000000,12997.1800000000
"2020-11-01 00:00:00",A0619150301,"AQ Mforce Gen Z","Standard 1",256,30.4696000000,7800.2176000000
"2020-11-01 00:00:00",A0619150302,"AQ Mforce Gen Z","Standard 2",364,34.0973000000,12411.4172000000
"2020-11-01 00:00:00",A0620150303,"AQ Mforce Gen Z","Standard 3",340,34.2412000000,11642.0080000000
"2020-11-01 00:00:00",A0620150304,"AQ Mforce Gen Z","Plus 1",761,37.5826000000,28600.3586000000
"2020-11-01 00:00:00",A0620150305,"AQ Mforce Gen Z","Plus 2",418,36.5679000000,15285.3822000000
"2020-11-01 00:00:00",A0620150306,"AQ Mforce Gen Z","Plus 3",485,37.5278000000,18200.9830000000
"2020-11-01 00:00:00",A0621150307,"AQ Mforce Gen Z","Premium 1",637,36.2434000000,23087.0458000000
"2020-11-01 00:00:00",A0621150308,"AQ Mforce Gen Z","Premium 2",768,39.3990000000,30258.4320000000
"2020-11-01 00:00:00",A0721150401,"AQ GT 21",Standard,704,39.3377000000,27693.7408000000
"2020-11-01 00:00:00",A0721150402,"AQ GT 21","Plus 1",500,39.1465000000,19573.2500000000
"2020-11-01 00:00:00",A0721150403,"AQ GT 21","Plus 2",121,39.2990000000,4755.1790000000
"2020-11-01 00:00:00",A0721150404,"AQ GT 21",Premium,832,39.1215000000,32549.0880000000
"2020-11-01 00:00:00",A0821150501,"AQ Marquee P3",Standard,642,40.5013000000,26001.8346000000
"2020-11-01 00:00:00",A0821150502,"AQ Marquee P3","Plus 1",816,43.2966000000,35330.0256000000
"2020-11-01 00:00:00",A0821150503,"AQ Marquee P3","Plus 2",274,42.3841000000,11613.2434000000
"2020-11-01 00:00:00",A0821150504,"AQ Marquee P3",Premium,343,44.7044000000,15333.6092000000
"2020-11-01 00:00:00",A0921150601,"AQ Marquee P4",Standard,459,45.0813000000,20692.3167000000
"2020-11-01 00:00:00",A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,425,111.1036000000,47219.0300000000
"2020-11-01 00:00:00",A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,208,123.4797000000,25683.7776000000
"2020-11-01 00:00:00",A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,879,123.9315000000,108935.7885000000
"2020-11-01 00:00:00",A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,807,124.2640000000,100281.0480000000
"2020-11-01 00:00:00",A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,531,129.5836000000,68808.8916000000
"2020-11-01 00:00:00",A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,442,139.8962000000,61834.1204000000
"2020-11-01 00:00:00",A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,371,135.6822000000,50338.0962000000
"2020-11-01 00:00:00",A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,327,145.1474000000,47463.1998000000
"2020-11-01 00:00:00",A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,516,142.9402000000,73757.1432000000
"2020-11-01 00:00:00",A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,746,149.1034000000,111231.1364000000
"2020-11-01 00:00:00",A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,422,150.2450000000,63403.3900000000
"2020-11-01 00:00:00",A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,300,160.6912000000,48207.3600000000
"2020-11-01 00:00:00",A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,286,160.5082000000,45905.3452000000
"2020-11-01 00:00:00",A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,354,169.4999000000,60002.9646000000
"2020-11-01 00:00:00",A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,631,176.4389000000,111332.9459000000
"2020-11-01 00:00:00",A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,402,186.2917000000,74889.2634000000
"2020-11-01 00:00:00",A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,446,185.4599000000,82715.1154000000
"2020-11-01 00:00:00",A1618150101,"AQ MB Elite",Standard,386,19.6485000000,7584.3210000000
"2020-11-01 00:00:00",A1618150102,"AQ MB Elite","Plus 1",177,20.4629000000,3621.9333000000
"2020-11-01 00:00:00",A1618150103,"AQ MB Elite","Plus 2",517,21.2017000000,10961.2789000000
"2020-11-01 00:00:00",A1618150104,"AQ MB Elite",Premium,394,21.4489000000,8450.8666000000
"2020-11-01 00:00:00",A1718150201,"AQ MB Crossx",Standard,277,21.8879000000,6062.9483000000
"2020-11-01 00:00:00",A1718150202,"AQ MB Crossx","Plus 1",357,22.8957000000,8173.7649000000
"2020-11-01 00:00:00",A1718150203,"AQ MB Crossx","Plus 2",190,27.3445000000,5195.4550000000
"2020-11-01 00:00:00",A1718150204,"AQ MB Crossx",Premium,396,28.3991000000,11246.0436000000
"2020-11-01 00:00:00",A1819150301,"AQ MB Crossx 2",Standard,294,28.8615000000,8485.2810000000
"2020-11-01 00:00:00",A1819150302,"AQ MB Crossx 2","Plus 1",237,31.9525000000,7572.7425000000
"2020-11-01 00:00:00",A1819150303,"AQ MB Crossx 2","Plus 2",215,32.1924000000,6921.3660000000
"2020-11-01 00:00:00",A1819150304,"AQ MB Crossx 2",Premium,393,32.2612000000,12678.6516000000
"2020-11-01 00:00:00",A1919150401,"AQ MB Lito",Standard,451,33.7609000000,15226.1659000000
"2020-11-01 00:00:00",A1919150402,"AQ MB Lito","Plus 1",330,35.0256000000,11558.4480000000
"2020-11-01 00:00:00",A1919150403,"AQ MB Lito","Plus 2",244,35.8350000000,8743.7400000000
"2020-11-01 00:00:00",A1920150404,"AQ MB Lito",Premium,365,38.9780000000,14226.9700000000
"2020-11-01 00:00:00",A2020150501,"AQ MB Lito 2",Standard,341,41.3696000000,14107.0336000000
"2020-11-01 00:00:00",A2020150502,"AQ MB Lito 2","Plus 1",272,39.3932000000,10714.9504000000
"2020-11-01 00:00:00",A2021150503,"AQ MB Lito 2","Plus 2",397,45.4377000000,18038.7669000000
"2020-11-01 00:00:00",A2118150101,"AQ Master wired x1 Ms","Standard 1",1123,2.9434000000,3305.4382000000
"2020-11-01 00:00:00",A2118150102,"AQ Master wired x1 Ms","Standard 2",3106,3.9998000000,12423.3788000000
"2020-11-01 00:00:00",A2118150103,"AQ Master wired x1 Ms","Plus 1",3195,4.5295000000,14471.7525000000
"2020-11-01 00:00:00",A2118150104,"AQ Master wired x1 Ms","Plus 2",1728,5.0459000000,8719.3152000000
"2020-11-01 00:00:00",A2118150105,"AQ Master wired x1 Ms","Premium 1",3757,4.6904000000,17621.8328000000
"2020-11-01 00:00:00",A2118150106,"AQ Master wired x1 Ms","Premium 2",4103,5.2542000000,21557.9826000000
"2020-11-01 00:00:00",A2218150201,"AQ Master wireless x1 Ms","Standard 1",2598,5.4383000000,14128.7034000000
"2020-11-01 00:00:00",A2218150202,"AQ Master wireless x1 Ms","Standard 2",2387,6.4054000000,15289.6898000000
"2020-11-01 00:00:00",A2219150203,"AQ Master wireless x1 Ms","Plus 1",1109,6.7301000000,7463.6809000000
"2020-11-01 00:00:00",A2219150204,"AQ Master wireless x1 Ms","Plus 2",3305,7.3526000000,24300.3430000000
"2020-11-01 00:00:00",A2219150205,"AQ Master wireless x1 Ms","Premium 1",3028,7.9813000000,24167.3764000000
"2020-11-01 00:00:00",A2219150206,"AQ Master wireless x1 Ms","Premium 2",2274,8.3193000000,18918.0882000000
"2020-11-01 00:00:00",A2319150301,"AQ Gamers Ms","Standard 1",2387,8.8044000000,21016.1028000000
"2020-11-01 00:00:00",A2319150302,"AQ Gamers Ms","Standard 2",2034,8.9901000000,18285.8634000000
"2020-11-01 00:00:00",A2319150303,"AQ Gamers Ms","Plus 1",4015,9.3977000000,37731.7655000000
"2020-11-01 00:00:00",A2319150304,"AQ Gamers Ms","Plus 2",4037,10.4573000000,42216.1201000000
"2020-11-01 00:00:00",A2319150305,"AQ Gamers Ms","Premium 1",3190,10.4370000000,33294.0300000000
"2020-11-01 00:00:00",A2319150306,"AQ Gamers Ms","Premium 2",2193,10.8659000000,23828.9187000000
"2020-11-01 00:00:00",A2419150401,"AQ Lite Ms","Standard 1",3519,11.4829000000,40408.3251000000
"2020-11-01 00:00:00",A2419150402,"AQ Lite Ms","Standard 2",2181,11.2819000000,24605.8239000000
"2020-11-01 00:00:00",A2419150403,"AQ Lite Ms","Plus 1",3113,10.8925000000,33908.3525000000
"2020-11-01 00:00:00",A2419150404,"AQ Lite Ms","Plus 2",2291,11.6332000000,26651.6612000000
"2020-11-01 00:00:00",A2419150405,"AQ Lite Ms","Premium 1",1808,12.7423000000,23038.0784000000
"2020-11-01 00:00:00",A2420150406,"AQ Lite Ms","Premium 2",3596,12.2979000000,44223.2484000000
"2020-11-01 00:00:00",A2520150501,"AQ Maxima Ms","Standard 1",3708,12.0689000000,44751.4812000000
"2020-11-01 00:00:00",A2520150502,"AQ Maxima Ms","Standard 2",3129,14.5267000000,45454.0443000000
"2020-11-01 00:00:00",A2520150503,"AQ Maxima Ms","Plus 1",2593,14.1682000000,36738.1426000000
"2020-11-01 00:00:00",A2520150504,"AQ Maxima Ms","Plus 2",1872,14.2800000000,26732.1600000000
"2020-11-01 00:00:00",A2520150505,"AQ Maxima Ms","Premium 1",2703,15.1762000000,41021.2686000000
"2020-11-01 00:00:00",A2520150506,"AQ Maxima Ms","Premium 2",2807,14.5677000000,40891.5339000000
"2020-11-01 00:00:00",A2620150601,"AQ Qwerty Ms","Standard 1",2288,14.9013000000,34094.1744000000
"2020-11-01 00:00:00",A2620150602,"AQ Qwerty Ms","Standard 2",3135,15.8102000000,49564.9770000000
"2020-11-01 00:00:00",A2620150603,"AQ Qwerty Ms","Plus 1",2801,15.9792000000,44757.7392000000
"2020-11-01 00:00:00",A2620150604,"AQ Qwerty Ms","Plus 2",1970,16.5491000000,32601.7270000000
"2020-11-01 00:00:00",A2620150605,"AQ Qwerty Ms","Premium 1",1544,16.5882000000,25612.1808000000
"2020-11-01 00:00:00",A2620150606,"AQ Qwerty Ms","Premium 2",3089,16.7850000000,51848.8650000000
"2020-11-01 00:00:00",A2720150701,"AQ Trigger Ms","Standard 1",2698,17.0917000000,46113.4066000000
"2020-11-01 00:00:00",A2721150702,"AQ Trigger Ms","Standard 2",3229,17.2368000000,55657.6272000000
"2020-11-01 00:00:00",A2721150703,"AQ Trigger Ms","Plus 1",3219,16.9353000000,54514.7307000000
"2020-11-01 00:00:00",A2721150704,"AQ Trigger Ms","Plus 2",4105,19.5860000000,80400.5300000000
"2020-11-01 00:00:00",A2721150705,"AQ Trigger Ms","Premium 1",3450,19.4042000000,66944.4900000000
"2020-11-01 00:00:00",A2721150706,"AQ Trigger Ms","Premium 2",1337,20.0537000000,26811.7969000000
"2020-11-01 00:00:00",A2821150801,"AQ Lumina Ms","Standard 1",3444,21.7118000000,74775.4392000000
